10,7,-7.9692005637236525
9.75,7,-7.968350774714495
9.5,7,-7.967143714191869
9.25,7,-7.965573221539701
9.0,7,-7.963633862981
8.75,7,-7.961320832004998
8.5,7,-7.908563141855558
8.25,7,-7.959208756157528
8.0,7,-7.957966820123585
7.75,7,-7.956315517050734
7.5,7,-7.954241050419221
7.25,7,-7.951729220756273
7.0,7,-7.948765092967328
6.75,7,-7.894824444110804
6.5,7,-7.944213893895507
6.25,7,-7.9420704715172485
6.0,7,-7.939391436384948
5.75,7,-7.936140925080546
5.5,7,-7.932277998723689
5.25,7,-7.927754987595221
5.0,7,-7.922515273321973
4.75,7,-7.866979364992201
4.5,7,-7.914616079031881
4.25,8,-7.909233289115028
4.0,9,-7.902770106970321
3.75,11,-7.895050913821844
3.5,10,-7.885843824726659
3.25,10,-7.874833270440455
3.0,9,-7.861578036460212
2.75,9,-7.8536239430814145
2.5,8,-7.837502810550603
2.25,7,-7.821858392439529
2.0,7,-7.903358427118233
1.9375,7,-7.855647954759789
1.93359375,7,-7.855979600893039
1.933349609375,7,-7.8559998460334715
1.9332275390625,7,-7.856009947268425
1.93316650390625,7,-7.856014992551212
1.933135986328125,7,-7.8560175138588395
1.9331207275390625,7,-7.856018774179176
1.9331130981445312,7,-7.856019404256061
1.9331111907958984,7,-7.856019561766708
1.9331107139587402,7,-7.8560196011435135
