10,16,-5.4650605376452255
9.75,16,-5.463867150387536
9.5,17,-5.462612374267868
9.25,16,-5.461291297767313
9.0,16,-5.459898465260494
8.75,16,-5.458427798659161
8.5,17,-5.456872505021088
8.25,17,-5.455224967283786
8.0,17,-5.453476615093738
7.75,16,-5.451617773691027
7.5,16,-5.449637493625429
7.25,17,-5.447523380143453
7.0,16,-5.445261487122397
6.75,16,-5.442836460628087
6.5,17,-5.440232407121648
6.25,17,-5.437435609920174
6.0,16,-5.434441560260213
5.75,17,-5.431271331211808
5.5,17,-5.428006803909174
5.25,17,-5.424861419046528
5.0,17,-5.4223136600141455
4.75,17,-5.421345233374127
4.5,17,-5.4238475785372415
4.25,17,-5.433298610824062
4.0,17,-5.455896966307577
3.75,17,-5.502554793905452
3.5,17,-5.592462124319387
3.25,17,-5.756052015768107
3.0,16,-6.014490414324663
2.75,14,-6.325194777357648
2.5,15,-6.61421133613207
2.25,15,-6.885675103778162
2.0,15,-7.168742361715587
1.75,17,-7.46866411141607
1.5,17,-7.792691978553584
1.25,17,-8.109412902999074
1.0,17,-8.39829654396308
0.75,17,-8.642515793965947
0.5,17,-8.827983156310394
0.25,17,-8.943852133515554
0.0,17,-8.983258657992765
