4.125,31,-2.0274058042114405
4.0,32,-2.0241930837345046
3.875,31,-2.020740855049371
3.75,31,-2.0170253524473725
3.625,31,-2.013025952844878
3.5,31,-2.0087155525187232
3.375,31,-2.004064731902313
3.25,31,-1.9990399863383934
3.125,29,-1.9936025346874955
3.0,29,-1.9877080332559847
2.875,30,-1.9814331134792786
2.75,29,-1.9747000217798336
2.625,29,-1.9676571982282016
2.5625,30,-1.9642475528601853
2.53125,30,-1.9625282076863544
2.515625,29,-1.962047496974733
2.5078125,30,-1.962319902776181
2.5,30,-1.9630921036732365
2.4375,29,-1.9628997245643158
2.375,29,-1.9646754268247355
2.25,29,-1.9672039360276634
2.125,29,-1.970600811162605
2.0,29,-1.975332378348419
1.875,29,-1.9825239314461196
1.75,29,-1.9943043592653278
1.625,29,-2.0125327606399703
1.59375,29,-2.0156650663663003
1.5625,29,-2.0187563743734445
1.53125,29,-2.019504404340319
1.5,29,-2.012846229231624
1.375,31,-2.001365092298343
1.25,32,-1.9930473085971476
1.125,34,-2.010655937482827
1.0,35,-2.0708953819714164
