10,9,-6.613234571284001
9.75,10,-6.612213960036852
9.5,9,-6.611028738616592
9.25,9,-6.609659816504138
9.0,9,-6.608124991754874
8.75,9,-6.606478454561034
8.5,9,-6.604884700665056
8.25,9,-6.603470717679455
8.0,9,-6.60195959855294
7.75,9,-6.600265251371418
7.5,10,-6.598340359043914
7.25,9,-6.596173661681774
7.0,9,-6.593789780864832
6.75,9,-6.591245083680177
6.5,10,-6.588797142543965
6.25,9,-6.586298767088839
6.0,9,-6.58354895883911
5.75,9,-6.5804614254417295
5.5,9,-6.576982467905082
5.25,9,-6.573090508129431
5.0,9,-6.568794608622909
4.75,9,-6.564178011807952
4.5,11,-6.559367985116826
4.25,11,-6.5540606407807
4.0,11,-6.548040773733348
3.75,11,-6.541140813685215
3.5,12,-6.533197694280472
3.25,13,-6.524040871009318
3.0,13,-6.513473549521566
2.75,11,-6.501339682089588
2.5,10,-6.487159958918638
2.25,9,-6.470056510257579
2.0,10,-6.450505466162888
1.75,9,-6.450388373877664
1.625,9,-6.505516366772531
1.5,9,-6.678050258104173
1.375,7,-7.021646708648368
1.25,7,-7.414922272583452
1.125,7,-7.64850010104316
1.0,8,-7.686411996705964
0.96875,10,-7.671827787904555
0.9375,15,-7.653764357210792
0.90625,18,-7.634021199586206
0.875,21,-7.61519090009307
0.84375,23,-7.595629436090476
0.8125,25,-7.582332523827925
0.78125,26,-7.572935676104603
0.75,28,-7.568241771388932
0.6875,31,-7.582550493294676
0.65625,33,-7.60103931869973
0.640625,36,-7.611839157147968
0.625,40,-7.623905632234654
0.609375,41,-7.636769120455142
0.59375,41,-7.64994837378926
0.578125,43,-7.66950073450611
