10,17,-7.006353261423949
9.75,17,-7.006353261424596
9.5,17,-7.006353261424932
9.25,17,-7.006353261424875
9.0,17,-7.006353261424954
8.75,17,-7.006353261425021
8.5,17,-7.006353261424836
8.25,17,-7.00635326142494
8.0,17,-7.006353261425018
7.75,17,-7.006353261424981
7.5,17,-7.006353261425019
7.25,18,-7.006353261425375
7.0,19,-7.006353261425544
6.75,22,-7.0063532614099335
6.5,25,-7.006353260791542
6.25,27,-7.006353245309917
6.0,21,-7.006352909835718
5.75,20,-7.006346115214633
5.5,18,-7.00621507910121
5.25,17,-7.00438810610278
5.0,18,-6.999131876269378
4.75,18,-6.96521924632564
4.5,18,-6.916218993526649
4.25,18,-6.862334812166627
4.0,18,-6.80330580084288
3.75,18,-6.739362147020642
3.5,18,-6.671793505609686
3.25,18,-6.6009152935956195
3.0,18,-6.542834184883503
2.75,18,-6.479264670735018
2.5,18,-6.385352126888199
2.25,18,-6.281682851029026
2.0,18,-6.169736257784841
