10,7,-5.83042565574229
9.875,7,-5.8298246592981116
9.75,7,-5.8292080516377345
9.625,7,-5.828575219348513
9.5,7,-5.827925515162539
9.375,7,-5.827258255668919
9.25,7,-5.826572718824444
9.125,7,-5.825868141241106
9.0,7,-5.825143715234659
8.875,7,-5.824398585602304
8.75,7,-5.823632005423003
8.625,7,-5.822844313243751
8.5,7,-5.8220329330690035
8.375,7,-5.821196871837975
8.25,7,-5.820336723476375
8.125,7,-5.819449607913742
8.0,7,-5.818534231866538
7.875,7,-5.817589214962806
7.75,7,-5.816613082307731
7.625,7,-5.815604256249747
7.5,7,-5.814561047241162
7.375,7,-5.8134816436798085
7.25,7,-5.812364100594174
7.125,7,-5.811206327016085
7.0,7,-5.810006071856356
6.875,7,-5.808760908075819
6.75,7,-5.807469712818905
6.625,7,-5.806128291645786
6.5,7,-5.804733319555573
6.375,7,-5.803283162039185
6.25,7,-5.801773067196585
6.125,7,-5.80019871938822
6.0,7,-5.798555823273303
5.875,7,-5.796839678403122
5.75,7,-5.795045129396615
5.625,7,-5.793166508429066
5.5,8,-5.791197568609766
5.375,8,-5.78913140652273
5.25,8,-5.786960371876015
5.125,10,-5.784675961883764
5.0,9,-5.782268699393721
4.875,10,-5.779729060756282
4.75,9,-5.777044657694985
4.625,9,-5.774201456371706
4.5,11,-5.771185959934572
4.375,12,-5.7679818098614355
4.25,10,-5.764572607394419
4.125,10,-5.760945391336866
4.0,8,-5.757105689558236
3.875,9,-5.75301623263889
3.75,9,-5.748438504994379
3.625,7,-5.742559816802518
3.5,8,-5.731938362630146
3.375,7,-5.7095863394834545
3.25,8,-5.670751657498877
3.0,7,-5.590520550325929
2.9375,7,-5.54016035644792
2.875,7,-5.537031001163896
2.8125,7,-5.520520238607697
2.75,7,-5.520895002771862
2.5,6,-5.513204202493363
2.25,4,-5.50793785915984
2.125,4,-5.498591723810533
2.0625,4,-5.487829426464062
2.060546875,4,-5.487380775421762
