10,8,-4.055201754257524
9.875,9,-4.054617847107849
9.75,9,-4.054019439833571
9.625,9,-4.053405979995638
9.5,8,-4.0527768835384
9.375,7,-4.0521315318802325
9.25,9,-4.051469298260011
9.125,8,-4.050789509554363
9.0,7,-4.050091455377005
8.875,8,-4.049374385586238
8.75,7,-4.048637507518579
8.625,7,-4.047879982976967
8.5,7,-4.047100924955099
8.375,8,-4.046299394066406
8.25,8,-4.045474394649877
8.125,8,-4.04462487051273
8.0,7,-4.0437497002759635
7.875,7,-4.042847692275543
7.75,8,-4.04191757896746
7.625,9,-4.040958010181609
7.5,8,-4.039967536942391
7.375,9,-4.038944642036625
7.25,8,-4.037887694163075
7.125,7,-4.036794947179645
7.0,7,-4.035664531410057
6.875,7,-4.034494442487929
6.75,8,-4.033282528946241
6.625,9,-4.032026478386153
6.5,9,-4.0307238020278815
6.375,8,-4.029371817414156
6.25,9,-4.027967629003922
6.125,9,-4.026508106342422
6.0,9,-4.024989859444036
5.875,9,-4.023409210957435
5.75,9,-4.021762164600229
5.625,9,-4.020044359885498
5.5,9,-4.01825106215958
5.375,8,-4.016377092838728
5.25,9,-4.0144167725761815
5.125,9,-4.012363863584422
5.0,8,-4.010211497819431
4.875,9,-4.007952093511565
4.75,9,-4.0055772577174595
4.625,9,-4.003077672018389
4.5,10,-4.000442957788543
4.375,10,-3.9976615165465637
4.25,9,-3.9947203398017646
4.125,11,-3.991604788164354
4.0,11,-3.988298303245243
3.875,11,-3.984782053184754
3.75,11,-3.9810346575830544
3.625,9,-3.9770320111647495
3.5,9,-3.972744903137889
3.375,9,-3.9681427373441847
3.25,9,-3.9631899989279176
3.125,7,-3.9578512381314286
3.0,7,-3.9520861104487057
2.875,7,-3.9457345369639207
2.75,8,-3.938094472428344
2.625,8,-3.9266763717960598
2.5,7,-3.9049710669926814
2.25,7,-3.7791837941341404
2.0,7,-3.4532948808624795
1.875,7,-3.341472159380986
1.84375,10,-3.1733806182087205
1.8359375,10,-3.166322395643019
1.83203125,10,-3.163846862747023
1.828125,10,-3.162468402137903
1.82421875,10,-3.1617057785697025
1.8203125,10,-3.161185522630631
1.81640625,10,-3.1607677042788875
1.8125,10,-3.160400294076306
1.80859375,10,-3.1600612388450173
1.8046875,10,-3.159740078465735
1.80078125,10,-3.1594314675982127
1.796875,10,-3.159132573319507
1.79296875,10,-3.1588419039118674
1.7890625,10,-3.1585587291678783
1.78515625,10,-3.1582827691978697
1.78125,10,-3.158014015005509
1.77734375,10,-3.157752618223277
1.7734375,10,-3.1574988194651588
1.76953125,10,-3.1572528996127125
1.765625,10,-3.1570151456385838
1.76171875,10,-3.1567858263087127
1.7578125,10,-3.1565651750663446
1.75390625,10,-3.156353378452904
1.75,10,-3.156150568967137
1.71875,10,-3.1524314681493237
1.6875,10,-3.1524097472704495
1.65625,10,-3.1524515062956757
1.625,10,-3.1525406602994472
1.59375,9,-3.15252735548466
1.5625,9,-3.152711728441872
1.53125,9,-3.1529037407899136
1.5,9,-3.153101674347863
1.375,8,-3.1537526976618113
1.25,8,-3.1510352882027286
1.21875,8,-3.149163280449162
1.203125,8,-3.14782078761076
1.2021484375,8,-3.147726979963699
