10,7,-2.252592534775232
9.75,7,-2.251382444312445
9.5,7,-2.2501092136453216
9.25,7,-2.24876769255008
9.0,7,-2.247352146010513
8.75,7,-2.2458561675012323
8.5,7,-2.2442725763304328
8.25,8,-2.2425932959684665
8.0,8,-2.2408092105554664
7.75,9,-2.2389099990490187
7.5,9,-2.2368839543770442
7.25,9,-2.2347178171738697
7.0,9,-2.2323967096091577
6.75,9,-2.229904384400506
6.5,10,-2.2272242828350928
6.25,10,-2.2243424525681417
6.0,9,-2.221254406805696
5.75,10,-2.217979767605038
5.5,9,-2.214591387662799
5.25,9,-2.2112694338171033
5.0,9,-2.2083975772490674
4.75,7,-2.2067190165599215
4.5,7,-2.207614328847847
4.25,7,-2.2135090312249193
4.0,8,-2.2285057456582833
3.75,7,-2.258964049028274
3.5,7,-2.3124974309304593
3.25,7,-2.3920172090976086
3.125,7,-2.4385765546516605
3.0,7,-2.4844037847561777
2.96875,7,-2.4940234295694
2.9375,7,-2.5021712297178653
2.90625,7,-2.509335532400283
2.875,7,-2.516097092743596
2.84375,7,-2.522760589514544
2.8125,7,-2.529463821687339
2.78125,7,-2.5362738000728715
2.75,7,-2.543227072380931
2.5,7,-2.605712901688231
2.375,7,-2.642602139864148
2.25,7,-2.6867056641858245
2.1875,7,-2.714218838195341
2.15625,7,-2.728990138421537
2.125,7,-2.7430280804130027
2.09375,7,-2.755330299314533
2.0625,7,-2.766218399745071
2.03125,7,-2.776448832361165
2.0,7,-2.7864718593001814
1.875,7,-2.827306262291139
1.75,7,-2.870435056322298
1.5,7,-2.960402644509167
1.25,8,-3.049129475011504
1.0,10,-3.1309950510132616
0.75,12,-3.198636741865856
0.625,12,-3.228242796583392
0.5,12,-3.25513896454019
0.4375,12,-3.269059039874781
0.375,12,-3.2831061165259277
0.3125,12,-3.295917866801859
0.25,12,-3.306751249761104
0.0,12,-3.3264615334583816
