10,5,-4.762482531356287
10,5,-4.762482531356287
9.75,5,-4.767302480936728
9.75,5,-4.767302480936728
9.5,5,-4.771060834890089
9.5,5,-4.771060834890089
9.25,5,-4.763437800608236
9.0,5,-4.756506251446007
9.25,5,-4.763437800608236
8.75,5,-4.7518201478547315
9.0,5,-4.756506251446007
8.5,5,-4.749654855982687
8.75,5,-4.7518201478547315
8.25,5,-4.750235542774438
8.5,5,-4.749654855982687
8.0,5,-4.75308464608275
8.25,5,-4.750235542774438
7.75,5,-4.758136999550139
8.0,5,-4.75308464608275
7.5,5,-4.756578976236645
7.75,5,-4.758136999550139
7.25,5,-4.747522282996619
7.0,5,-4.740635705032968
7.5,5,-4.756578976236645
6.75,5,-4.735937967596086
7.25,5,-4.747522282996619
6.5,5,-4.733898565462901
6.25,5,-4.73428998968496
7.0,5,-4.740635705032968
6.0,5,-4.73678236609166
6.75,5,-4.735937967596086
5.75,5,-4.74022733642957
6.5,5,-4.733898565462901
5.5,5,-4.732073208248874
5.25,5,-4.722165078384375
6.25,5,-4.73428998968496
5.0,5,-4.714212835682526
6.0,5,-4.73678236609166
4.75,5,-4.708346817822308
5.75,5,-4.74022733642957
4.5,5,-4.704821491525773
5.5,5,-4.732073208248874
4.25,5,-4.7031936451893515
5.25,5,-4.722165078384375
4.0,5,-4.703199140612507
5.0,5,-4.714212835682526
3.75,7,-4.700290530657743
4.75,5,-4.708346817822308
3.5,8,-4.684632873935549
4.5,5,-4.704821491525773
4.25,5,-4.7031936451893515
3.25,7,-4.67007596307295
4.0,5,-4.703199140612507
3.0,7,-4.656331724388149
3.75,7,-4.700290530657743
2.75,6,-4.643301597441365
3.5,8,-4.684632873935549
2.5,6,-4.630560692567519
2.25,5,-4.617022491822654
3.25,7,-4.67007596307295
2.0,5,-4.604984026518041
3.0,7,-4.656331724388149
1.75,5,-4.6195847000411
2.75,6,-4.643301597441365
1.625,5,-4.684216924258218
1.5,5,-4.788290192160045
2.5,6,-4.630560692567519
2.25,5,-4.617022491822654
1.375,6,-4.844198322904816
2.0,5,-4.604984026518041
1.25,6,-4.841714585938521
1.75,5,-4.6195847000411
1.625,5,-4.684216924258218
1.21875,10,-4.84869164228305
1.5,5,-4.788290192160045
1.1875,13,-4.842850850705476
1.375,6,-4.844198322904816
1.25,6,-4.841714585938521
1.15625,15,-4.829981509939757
1.21875,10,-4.84869164228305
1.1875,13,-4.842850850705476
1.125,17,-4.822157570336486
1.15625,15,-4.829981509939757
1.09375,19,-4.824090830428108
1.125,17,-4.822157570336486
1.0625,20,-4.819285458572631
1.09375,19,-4.824090830428108
1.03125,21,-4.8000580267507855
1.0625,20,-4.819285458572631
1.0,23,-4.783249434241449
1.03125,21,-4.8000580267507855
1.0,23,-4.783249434241449
10,5,-4.762482531356384
0.875,26,-4.7124103858492115
9.75,5,-4.767302480936756
9.5,5,-4.771060834890169
9.25,5,-4.763437800608356
9.0,5,-4.75650625144603
8.75,5,-4.751820147854691
8.5,5,-4.749654855982738
8.25,5,-4.750235542774457
8.0,5,-4.753084646082712
7.75,5,-4.758136999550198
0.75,30,-4.6199642275323844
7.5,5,-4.756578976236626
7.25,5,-4.747522282996794
7.0,5,-4.7406357050328065
6.75,5,-4.73593796759586
6.5,5,-4.73389856546293
6.25,5,-4.734289989685017
6.0,5,-4.736782366091765
5.75,5,-4.740227336429596
5.5,5,-4.732073208248897
5.25,5,-4.722165078384326
0.875,26,-4.7124103858492115
5.0,5,-4.71421283568239
4.75,5,-4.708346817822293
4.5,5,-4.704821491525695
4.25,5,-4.703193645189322
4.0,6,-4.703199141314133
3.75,7,-4.7002905306577905
3.5,8,-4.6846328739356125
3.25,8,-4.670075463421719
3.0,6,-4.656327256338037
2.75,7,-4.6433015974415905
2.5,5,-4.630560692567504
2.25,5,-4.617022491822685
2.0,5,-4.604984026518049
1.75,5,-4.619584700041051
0.75,30,-4.6199642275323844
1.625,5,-4.684216924258297
1.5,5,-4.788290192159958
1.375,6,-4.844198322904958
1.25,6,-4.841714585938406
1.21875,10,-4.848691642283026
1.1875,13,-4.842850850705549
0.6875,30,-4.614704781058492
1.15625,15,-4.829981509939817
1.125,17,-4.822157570336684
1.09375,19,-4.824090830428185
0.625,35,-4.599049058693209
1.0625,20,-4.819285458572781
0.5625,40,-4.622869682355453
1.03125,21,-4.800058026750517
0.6875,30,-4.614704781058492
1.0,23,-4.783249434241494
0.5,43,-4.66229879019282
0.625,35,-4.599049058693209
0.875,26,-4.7124103858493225
0.25,46,-4.977552924308439
0.75,30,-4.61996422753245
0.5625,40,-4.622869682355453
0.5,43,-4.66229879019282
0.625,35,-4.599049058693379
0.125,46,-5.110529593866445
0.25,46,-4.977552924308439
0.0,45,-5.165299642553112
0.59375,39,-4.595290587777616
0.5625,40,-4.622869682355442
0.53125,40,-4.653922162168525
0.125,46,-5.110529593866445
0.5,42,-4.6622987901928905
0.25,44,-4.977552924308324
0.0,45,-5.165299642553112
