10,24,-1.0584412135238654
9.75,25,-1.0425508275656068
9.5,25,-1.021683926301879
9.25,26,-1.001555714659153
9.0,27,-0.9876373897773981
8.75,26,-0.9803716911781603
8.5,27,-0.9600252894623867
8.25,23,-1.0452295935367666
8.125,25,-1.0405919438832967
8.0,26,-1.034918821336404
7.75,26,-1.0221350068932542
7.5,27,-1.0128653693499918
7.25,27,-1.0083993594161165
7.0,26,-1.0037697493127975
6.75,24,-0.9920010459267998
6.5,23,-1.0666603550569282
6.25,23,-1.0465859407685596
6.0,23,-1.0251508285228759
5.75,26,-1.009645181134022
5.5,29,-1.0008798789712712
5.25,27,-0.9942042012744613
5.0,28,-0.9849637427008269
4.75,26,-0.9652295018329109
4.5,25,-1.0465072608877004
4.25,25,-1.0381636956153928
4.0,24,-1.0333738308826572
3.75,23,-1.0294638152714122
3.5,24,-1.0223302584676557
3.25,24,-1.0062686488267052
3.0,25,-0.9809998534020941
2.75,24,-1.0583985963769973
2.5,23,-1.034714956456019
2.375,23,-1.0261382689718739
2.25,23,-1.0221503508438383
2.234375,23,-1.0297424003060285
2.21875,23,-1.039302158901272
2.203125,24,-0.9527838466545692
2.19921875,25,-0.9647903410664881
2.1953125,25,-0.9664806509328228
2.19140625,25,-0.9678049422848607
2.1875,25,-0.968532771707114
2.18359375,25,-0.9684658837944152
2.1796875,25,-0.9676417034546202
2.17578125,25,-0.9662976040545876
2.171875,25,-0.9646642537806316
2.16796875,25,-0.9628934731088756
2.1640625,25,-0.9610822158002467
2.16015625,25,-0.9593045929193649
2.15625,25,-0.9576355471906606
2.15234375,25,-0.9561704660014645
2.1484375,25,-0.9550409137863479
2.14453125,25,-0.9544093834307924
2.140625,25,-0.9544093832096375
2.13671875,25,-0.955052661626101
2.1328125,25,-0.9562211947105574
2.12890625,25,-0.9577569787659412
2.125,25,-0.9595313985016957
2.12109375,25,-0.9614579125856694
2.1171875,25,-0.9634814167580273
2.11328125,25,-0.9655663765612557
2.109375,25,-0.9676886116445398
2.10546875,25,-0.9698300883796765
2.1015625,25,-0.9719754022758111
2.09765625,25,-0.9741088580186121
2.09375,25,-0.9762111230351405
2.08984375,25,-0.9782540308268245
2.0859375,25,-0.9801908883038658
2.08203125,25,-0.9819373074769087
2.0810546875,25,-0.982328066917802
2.08056640625,25,-0.9825144992877599
2.080322265625,25,-0.9826052798407051
2.080291748046875,25,-0.9826165088528537
2.0802764892578125,25,-0.9826221133370986
